regionID	logFC	logCPM	F	PValue	FDR	V1	V2	V3	V4	DMSO1	DMSO2	DMSO3	PDsiNanog1	PDsiNanog2	PDsiNanog3	t2i1	t2i2	t2i3
3694	2844	0.633707369161204	6.64448608021053	77.7799898265598	4.31069326406293e-06	0.00228114049910094	chr13	66440660	66441660	chr13:66440660-66441660	4692.263048	4714.468094	5172.770422	3141.429528	3073.864614	3341.788786	4018.647668	4024.343024	5028.61008
8606	7265	0.907268526267605	6.4278615725716	78.306047756638	4.18018351022748e-06	0.00228114049910094	chr4	98726305	98727305	chr4:98726305-98727305	3931.948406	3383.422845	5060.581061	2214.25727	2107.73193	2323.082008	3690.437787	3995.893451	5475.924278
4399	3479	2.4009214319321	5.33093824069851	74.6103868575937	5.33633736986407e-06	0.00270111476782424	chr15	12098490	12099490	chr15:12098490-12099490	2783.068096	1422.92665	3115.049429	434.460432	460.870856	485.99671	1353.860037	2111.904348	2993.504098
4391	3471	1.77052229782682	5.06974341153834	72.7886554273066	5.8264765357786e-06	0.00271327359318138	chr15	9737430	9738430	chr15:9737430-9738430	2107.481394	1419.491474	2149.101694	588.064632	518.36822	569.990564	1265.129296	1751.694638	2177.554113
10799	9239	-1.87670434505762	4.74208723258841	72.8475247366512	5.80519294220959e-06	0.00271327359318138	chr7	16174730	16175730	chr7:16174730-16175730	651.240232	548.732552	555.455914	2325.907154	2050.831002	2200.909192	515.210584	580.928012	582.310438
2214	1511	1.78431236073019	5.62818143488226	71.710462040825	6.41341101344172e-06	0.00280663444142625	chr11	62511525	62512525	chr11:62511525-62512525	2615.53356	1946.327168	3683.900388	876.896075	696.370612	821.298585	2016.955793	2170.681959	3785.761484
3695	2845	0.746775213414322	6.51996553690943	70.5403114480022	6.71392559243503e-06	0.00280663444142625	chr13	66588790	66589790	chr13:66588790-66589790	3939.156156	4396.73018	4673.289748	2622.018888	2627.58968	2644.684242	4104.51348	4414.02465	4594.707586
11097	9507	2.03685289940763	4.59961015623348	70.4560985336397	6.75019449922135e-06	0.00280663444142625	chr7	45558730	45559730	chr7:45558730-45559730	1546.256153	1020.179392	1441.98405	347.429786	301.18973	337.77227	1147.775842	1224.575736	1659.315991
702	10629	0.905581977228714	6.05216615285834	67.5321798115396	8.16821097177878e-06	0.00297169725417027	chr8	120487560	120488560	chr8:120487560-120488560	3336.606	3355.942932	3227.480008	1766.967804	1909.62027	1731.980988	2992.040606	3052.356744	3171.415192
4458	3531	1.05431549069221	5.76963521542948	68.9786271786582	7.4263207619967e-06	0.00297169725417027	chr15	37233860	37234860	chr15:37233860-37234860	2916.967646	2291.109614	3307.85564	1475.709612	1455.005782	1207.356034	2097.099632	2430.644024	3204.19624
5583	4544	0.544549801004717	6.76775403516426	67.7981623855388	8.02535828756121e-06	0.00297169725417027	chr17	33817070	33818070	chr17:33817070-33818070	4985.689104	4684.408748	5535.420487	3512.438321	3691.733559	3375.026194	4370.706929	4975.759592	5398.439733
9315	7903	1.30625161150541	5.9553849643353	67.8747088657692	7.98480215849459e-06	0.00297169725417027	chr5	33534855	33535855	chr5:33534855-33535855	3350.060094	3205.234884	2785.890318	1345.162662	1240.507807	1285.51113	3313.093951	3376.236127	2916.021337
645	10578	0.896824973302678	6.14982365029019	66.351031656443	8.84052417510406e-06	0.0030270994837224	chr8	110970020	110971020	chr8:110970020-110971020	3500.93732	2851.005586	4103.005146	1739.229198	1787.475682	2131.738052	3039.745708	3162.716006	4182.263816
8837	7473	2.12239197877025	4.84107896654722	66.7611218605033	8.59985129268589e-06	0.0030270994837224	chr4	129231270	129232270	chr4:129231270-129232270	1606.798597	1104.33538	2278.278145	421.28449	319.06432	402.90123	1229.826914	1464.486877	1916.497341
10373	8856	1.61257729311012	5.22094374641043	65.8442929570022	9.14914266137066e-06	0.00304326625324792	chr6	86496870	86497870	chr6:86496870-86497870	2141.117338	1720.908896	1719.472618	643.542734	624.4249	594.245462	2159.115706	2236.315446	1870.902181
10174	8677	1.19504723227922	5.4980288116483	65.3120021356094	9.48730903229371e-06	0.00306809032649898	chr6	48437850	48438850	chr6:48437850-48438850	2614.251928	2092.741494	2288.803342	992.012074	992.94276	1122.01454	2163.885719	2264.077565	2176.958204
11166	957	1.23758914858701	5.27798541908478	63.7386007882457	1.05779933722658e-05	0.0033283513199978	chr10	80606160	80607160	chr10:80606160-80607160	2168.665194	1899.525986	1936.199832	857.82562	802.57664	935.1626	1814.687914	1802.076886	2153.415288
2757	200	0.577376935110039	6.3097062235683	61.405987872144	1.24847356772597e-05	0.0038249287567015	chr1	72824150	72825150	chr1:72824150-72825150	3461.537066	3325.886648	4215.435667	2564.461318	2433.946598	2469.06082	3387.036209	3370.410711	4329.480226
5545	451	1.65276690366084	4.7349209943815	59.8672095093125	1.39693199485766e-05	0.00417002109849561	chr1	153093280	153094280	chr1:153093280-153094280	1310.809274	1401.458064	1400.839026	423.0182	458.18975	452.75856	1263.220316	1455.23238	1689.11738
11317	9705	-0.886134905529394	5.54677083362094	59.0320308422813	1.48633606368569e-05	0.0043259811133572	chr7	99352170	99353170	chr7:99352170-99353170	1371.993339	1327.607204	1681.198567	2737.482589	2633.249702	2827.044618	1450.223448	1491.561917	1965.073659
7428	6204	1.07894615572436	6.28372225990996	58.7882060904916	1.55312277063436e-05	0.00441011104773784	chr2	152143170	152144170	chr2:152143170-152144170	4303.055498	3688.274691	3544.199736	1963.914356	2003.760388	1612.05335	3994.793977	3878.679231	3763.262091
7083	5895	0.593770287998615	6.73133396691276	57.6118224615985	1.65461921655658e-05	0.00458644688551231	chr2	80813330	80814330	chr2:80813330-80814330	5215.368612	4951.476308	5375.625101	3588.720184	3533.541892	3359.754893	3966.171086	4726.595495	4750.567812
3168	2370	1.62201921659786	5.04313828578193	56.5279137355928	1.79854268189545e-05	0.00486944974479695	chr12	76216390	76217390	chr12:76216390-76217390	1567.077126	1453.841442	2285.45386	567.260836	561.565208	603.22884	1354.81432	1534.061158	2428.180096
449	10400	0.620191463319598	6.29424578309438	55.6656275910515	1.92383056789354e-05	0.0049998302574522	chr8	84663650	84664650	chr8:84663650-84664650	3923.141617	3147.26973	4136.018028	2683.391962	2431.265012	2266.037186	3153.282588	3374.523493	4147.094895
5709	4658	2.19465398438307	4.15712346797463	55.6078549853227	1.93259200812016e-05	0.0049998302574522	chr17	46810270	46811270	chr17:46810270-46811270	919.680359	765.993158	1124.307482	221.564426	213.901254	183.25946	875.858682	942.165736	1406.60458
10180	8682	1.49635243222104	5.58006312162214	54.4081562518878	2.12579638015663e-05	0.00538011336038772	chr6	48619710	48620710	chr6:48619710-48620710	2747.510411	2635.462675	2101.737888	981.26401	889.268606	856.108374	2675.28092	2541.003591	2113.184374
3811	295	1.77572397842876	4.81683265419667	53.5176392303466	2.28426768939786e-05	0.00558872592415991	chr1	92919150	92920150	chr1:92919150-92920150	1662.537002	1569.77033	1400.839418	526.34568	449.848142	410.53705	1597.153456	1374.00608	1365.479183
10545	901	0.916209631976722	5.69956793641045	53.4107031579734	2.30423333069641e-05	0.00558872592415991	chr10	78049430	78050430	chr10:78049430-78050430	2916.32684	2177.756444	2969.128028	1470.161732	1299.792994	1547.822602	1907.234654	2382.66172	2705.626366
2651	1905	-0.67386462439275	5.9470644058991	53.1007637427515	2.36329164660069e-05	0.00561498803055616	chr11	101170690	101171690	chr11:101170690-101171690	2211.270042	1879.775052	2272.536189	3431.994632	3280.912455	3582.540306	2080.879662	2031.019826	2237.752444
3665	2818	0.9306887028628	5.65799949808846	52.2429856475415	2.53643169106703e-05	0.00585568598472169	chr13	63239555	63240555	chr13:63239555-63240555	2133.108621	2280.80452	2938.27027	1329.560133	1256.893387	1316.278014	2441.050865	2096.481756	3006.169208
4528	3595	0.606242716025511	6.39956366492812	52.1072789118813	2.56519485673257e-05	0.00585568598472169	chr15	61984820	61985820	chr15:61984820-61985820	4177.16442	3574.062592	4213.04363	2743.37638	2535.833414	2699.481878	3179.042814	3640.481582	4721.064592
1299	11166	-1.32472430706221	5.16507250387665	51.3545099853409	2.73202022484937e-05	0.00607519851806808	chr9	102353970	102354970	chr9:102353970-102354970	1147.759069	902.53256	907.10091	2476.38972	2520.04349	2557.545573	956.956388	966.499396	945.881786
8517	7185	-0.517747621218188	6.66473196125148	51.2091037526791	2.76572342774101e-05	0.00607519851806808	chr4	58552840	58553840	chr4:58552840-58553840	3577.49761	3220.263028	4172.855456	5347.712592	5010.891216	5534.611544	3324.065354	3757.00993	3929.551536
5120	4127	1.98101166901654	4.53102656468012	50.6770519575579	2.8933618467401e-05	0.00623787381847189	chr16	35587650	35588650	chr16:35587650-35588650	1413.316704	1209.960176	1158.754231	303.740764	256.502812	417.274745	1190.709654	1144.03408	1446.835199
3696	2846	0.606000769917313	6.1970318833788	50.4337989847082	2.95405961867096e-05	0.00625293856010315	chr13	66680280	66681280	chr13:66680280-66681280	3580.060394	2802.918058	3912.589944	2296.086954	2164.63363	2368.89629	3102.715624	3169.570562	3959.945214
10898	9328	1.00991097096299	5.38806956145226	50.2216607900016	3.00824065848214e-05	0.00625391745465162	chr7	27308770	27309770	chr7:27308770-27309770	2178.916528	2023.183442	2316.552322	1081.816966	1050.142211	1155.701905	1515.101882	1995.719296	2261.592912
322	10287	0.959584347079895	5.28789171395863	49.9836046393292	3.07046355492675e-05	0.00627128714148373	chr8	70868350	70869350	chr8:70868350-70869350	1929.05525	1720.908296	2031.887106	970.86106	987.878592	1005.68067	1777.477792	1850.058936	2238.050578
7612	6370	1.27436967594122	5.31734435824024	49.5382398315786	3.19105955454235e-05	0.00640522678172104	chr2	173290600	173291600	chr2:173290600-173291600	1867.550798	1732.930684	2882.054802	1015.93738	784.702008	890.245972	1879.56638	1777.400028	2027.6557
1661	11492	1.21112612928354	5.43355965932763	47.9488422903548	3.67026596091792e-05	0.00678241846301689	chrX	86191870	86192870	chrX:86191870-86192870	2088.902901	1790.466196	2771.537994	969.47456	939.914556	980.078524	1877.658245	1733.187108	3042.079784
3325	2511	-0.605946995082783	6.113578662413	47.9714877112238	3.66285703864114e-05	0.00678241846301689	chr12	108422680	108423680	chr12:108422680-108423680	2545.37953	2060.96792	2659.10689	3821.032942	3854.99011	3518.75916	2280.28544	2505.015864	2594.470224
4146	3250	-1.13603599235827	5.56692841632523	48.1212425653899	3.61430951932598e-05	0.00678241846301689	chr14	55853580	55854580	chr14:55853580-55854580	1504.931764	978.959716	1798.892352	2970.48935	3014.87668	3436.112222	1183.076832	1390.114846	1498.986634
8564	7227	0.633087113129609	6.21082939412795	48.3541748422123	3.54031838564604e-05	0.00678241846301689	chr4	82512645	82513645	chr4:82512645-82513645	3511.669005	2957.489055	4169.02822	2338.735953	2115.17932	2468.387288	2960.555317	3369.039875	3717.667156
11194	9595	-0.673334074999552	6.31640248903997	48.3980436280676	3.52658698386463e-05	0.00678241846301689	chr7	73375095	73376095	chr7:73375095-73376095	3129.188742	2504.505808	2789.238998	4694.98128	4592.174565	4374.193531	2303.184374	2672.268373	2671.6536
3690	2840	0.691328056734042	6.09440250408877	47.3405871740098	3.87614731010357e-05	0.00696068702962029	chr13	65896790	65897790	chr13:65896790-65897790	2988.400876	3027.047362	3611.660095	1885.898396	1948.349504	2209.891006	3208.619606	2960.84751	3532.30316
4329	3415	2.30682085683908	4.47497571072032	47.3033291756469	3.88920157967789e-05	0.00696068702962029	chr14	106105970	106106970	chr14:106105970-106106970	1506.533846	1306.997336	920.018359	255.54457	292.848128	228.62522	1169.719768	1444.265548	996.543165
5581	4542	0.846011446461276	5.65278519194363	47.1426567057989	3.9461032808361e-05	0.00696068702962029	chr17	33780790	33781790	chr17:33780790-33781790	2285.267766	2109.057596	2890.666418	1318.291498	1314.39054	1458.439024	2174.380848	2138.637346	3090.059212
2511	178	0.636165363449055	6.27570446054795	46.1276056332588	4.32953161606473e-05	0.00752304583197396	chr1	63199950	63200950	chr1:63199950-63200950	3518.554277	3047.656548	4394.846885	2296.434368	2464.929275	2347.786082	3055.010572	3415.65082	4404.875847
5532	4499	0.878007793770605	5.53988645493958	45.6477437011225	4.52624554642135e-05	0.00763689139875903	chr17	29463675	29464675	chr17:29463675-29464675	2036.368186	1915.841845	2853.828194	1269.055001	1194.034028	1266.195995	2180.105716	2091.854635	2519.073074
7981	6702	-0.635916423210569	5.77673937086164	45.6495959190752	4.52546593798585e-05	0.00763689139875903	chr3	92080425	92081425	chr3:92080425-92081425	1938.825919	1793.041575	1997.918278	3010.884197	2970.189301	3071.390548	1643.904891	1836.520864	2208.249846
2849	2083	0.466214246833212	6.58749788525866	45.1286255733561	4.75122360006233e-05	0.00790196359313223	chr11	120234030	120235030	chr11:120234030-120235030	4255.325599	3699.437893	4860.836111	3115.771793	3302.66028	2964.040522	4275.298233	4227.578319	5110.264496
1407	11263	4.47783459552006	3.94640169508416	44.552710459876	5.01666693452323e-05	0.00800055293859171	chr9	110945655	110946655	chr9:110945655-110946655	683.273978	478.316207	1762.770926	56.69136	34.259938	37.280731	428.865187	573.21639	1884.163914
2896	2125	0.672468206060835	6.0709375421033	44.6128511935237	4.98813217577523e-05	0.00800055293859171	chr12	3891260	3892260	chr12:3891260-3892260	3288.55619	2564.188162	3834.128398	2158.086416	2035.339042	1932.307666	2639.025134	2943.368	3724.521404
10181	8683	1.50564180927761	5.47748771300903	44.7462591733252	4.92552478736616e-05	0.00800055293859171	chr6	48621970	48622970	chr6:48621970-48622970	2876.925758	1944.180161	2207.948706	724.332094	879.735782	908.211958	2110.45707	2835.065708	1928.41843
1933	1259	0.619585128954138	5.84824487709338	43.6846011210869	5.45113976152384e-05	0.00813617552611033	chr11	9118130	9119130	chr11:9118130-9119130	2825.672038	2427.649158	2874.877974	1830.073844	1654.904776	1884.24756	2347.07327	2577.332624	3010.490124
5016	4033	1.18593051885274	5.42656524460014	44.2220203861209	5.1771040501351e-05	0.00813617552611033	chr16	18776900	18777900	chr16:18776900-18777900	2448.63872	1988.8349	1915.627874	1048.530406	1005.157278	800.412324	2039.853632	2410.080256	2224.93719
5547	4511	0.938590426204312	5.77405567867992	43.8310857333408	5.37475996392722e-05	0.00813617552611033	chr17	31211210	31212210	chr17:31211210-31212210	2759.682999	2492.912866	2776.321227	1349.844868	1244.977518	1661.910052	2467.288381	2886.131797	2612.052132
10037	8553	0.864387671866075	6.2427872135878	43.9966795929719	5.28995276739207e-05	0.00813617552611033	chr6	23480405	23481405	chr6:23480405-23481405	4263.814688	3412.190495	3654.238446	2241.649463	2098.19894	1998.56025	3325.019412	3785.627742	3233.997641
11555	992	1.05859425359161	5.2766390382198	43.7824282900582	5.39998797448729e-05	0.00813617552611033	chr10	81558860	81559860	chr10:81558860-81559860	1729.806942	2036.923938	2284.975612	1036.740878	990.857448	927.076776	1696.380128	1562.850364	2140.303084
5556	452	2.43561296132844	3.8820709403638	43.2956622932628	5.66032936344455e-05	0.00834146258850905	chr1	153094930	153095930	chr1:153094930-153095930	829.666948	622.584191	1370.698392	172.674608	170.703944	175.17452	566.73159	634.39393	998.926994
836	1075	0.570157305493186	6.3177890968213	43.1505283372421	5.74084146151828e-05	0.00835435953687447	chr10	99262700	99263700	chr10:99262700-99263700	3968.946714	3057.102954	4103.962748	2567.928074	2425.009604	2586.292654	3614.10986	3401.255384	3951.6027
8030	6747	0.471827945109793	6.39041434822716	42.9056282933177	5.87982809775065e-05	0.00836238495492049	chr3	96246210	96247210	chr3:96246210-96247210	3641.565004	3539.713284	4401.065915	2856.413309	2783.397615	2821.654419	3219.116304	3668.585784	4335.142382
9629	8186	1.01907368122014	5.37821473937478	42.8879512493608	5.89001517182168e-05	0.00836238495492049	chr5	113323820	113324820	chr5:113323820-113324820	2132.147522	1726.06086	2443.813368	1126.199336	877.650602	1135.490424	1721.186676	1878.848058	2480.033936
2274	1566	-0.47028764293646	6.49942684577652	42.6664345166739	6.01948060497171e-05	0.00839195461875142	chr11	69837500	69838500	chr11:69837500-69838500	3243.709402	2950.618794	3748.01081	4715.611984	4895.300988	4337.1376	2944.33579	3074.290802	3915.842632
6340	5225	-1.04567398825724	5.37697176749505	42.6066399830933	6.05500934525957e-05	0.00839195461875142	chr19	5843925	5844925	chr19:5843925-5844925	1361.903228	904.678745	1482.650451	2620.979239	2551.473625	2606.954065	1184.984683	1206.58213	1666.020954
4531	3598	2.06933056902401	4.89016503766401	42.0156427013058	6.4200167574419e-05	0.00879315706942807	chr15	62038990	62039990	chr15:62038990-62039990	1409.472648	1256.332136	2395.014256	319.690884	425.419278	456.35184	1069.539424	1322.596944	2538.741604
704	10630	0.969210631519043	5.31989347727694	41.8694811004824	6.51431251795201e-05	0.00881856120162759	chr8	120488830	120489830	chr8:120488830-120489830	1996.64581	1734.647913	2341.90846	1144.229224	978.940789	1013.765724	1944.444016	1719.47846	1957.027348
1199	11076	1.82379659359181	5.05373424751896	41.6994832696756	6.62607929862282e-05	0.00886676036719159	chr9	78367690	78368690	chr9:78367690-78368690	1372.634605	1329.324292	2641.883986	490.284506	515.68697	497.67496	1432.095336	1438.096785	2804.864046
4108	3216	2.25841465099642	5.03761672820267	41.6477124394089	6.7709295131544e-05	0.00895763197637995	chr14	54413495	54414495	chr14:54413495-54414495	1509.737248	1140.831421	2916.979905	394.585803	350.941185	405.371581	1228.396318	1454.890408	3069.198225
8514	7182	0.751383665524059	5.55461415623019	41.3117010262215	6.88973561462232e-05	0.00901239348600372	chr4	57781750	57782750	chr4:57781750-57782750	2285.908201	2302.273848	2501.704368	1566.900668	1384.69804	1337.613788	1830.907742	2022.10934	2222.553672
2252	1546	-0.457035199403791	6.8689613941917	41.1928386324138	6.97305256054696e-05	0.00902003087887642	chr11	69122220	69123220	chr11:69122220-69123220	4218.808828	3960.493994	4937.86324	6167.047872	6148.32066	5928.0816	3411.841322	3998.977864	4960.06829
8582	7243	0.999173918939616	5.82299849667498	40.7545302891466	7.29089095348842e-05	0.00932753323961672	chr4	86930680	86931680	chr4:86930680-86931680	2755.519584	2011.161048	3549.940818	1243.395924	1365.036296	1556.805614	2597.045372	2482.053514	3621.410318
3367	255	0.666675137666636	6.26669328113427	40.6331116297363	7.38198478710716e-05	0.00934142031429365	chr1	86442020	86443020	chr1:86442020-86443020	3461.536584	3663.370996	3780.54342	2364.740968	2246.857476	2391.354108	2852.742278	3791.968858	4059.4836
1988	1308	0.964276505410684	5.48937099609015	39.9673221294989	7.90640610124304e-05	0.0098974601968464	chr11	24080465	24081465	chr11:24080465-24081465	2390.177035	2094.02941	2339.994893	1189.305384	1080.082778	1286.183835	2143.850405	2138.809185	1942.425197
5558	4521	0.483639513488835	6.76965397940456	39.8120261426902	8.03506953050073e-05	0.00995151909298824	chr17	32036030	32037030	chr17:32036030-32037030	4629.4773	4732.499008	6004.758305	3747.871818	3706.927376	3671.475252	4477.565385	4221.7524	5477.712488
7685	6436	0.623564482364478	5.95246166560132	39.6146167204457	8.20226015861114e-05	0.0100516539754264	chr3	8510700	8511700	chr3:8510700-8511700	3125.825952	2442.246812	3383.44808	2000.667662	1940.007978	1927.816492	2278.377488	2732.931708	3286.44721
4530	3597	1.72370337848213	5.10525416687423	38.4716564956898	9.25638549971042e-05	0.0107762839987629	chr15	62037350	62038350	chr15:62037350-62038350	1367.508744	1498.494991	2643.797358	497.913038	575.567056	593.346892	1298.522532	1654.017122	2831.982874
7161	5965	-1.26678323509861	5.50112830592097	38.5361365879869	9.19275580820593e-05	0.0107762839987629	chr2	101796310	101797310	chr2:101796310-101797310	1663.17763	1109.487706	1053.977956	2989.212696	3181.111607	3228.59822	1143.958519	1349.672292	1162.832318
8478	715	0.58072490069667	6.82444545091148	38.6419258470551	9.08949182065217e-05	0.0107762839987629	chr10	27822930	27823930	chr10:27822930-27823930	5606.498326	4747.097375	6032.986097	3781.158403	3682.795596	3631.948124	4320.140271	5443.58686	4883.181078
8644	73	1.09130020702874	5.15069607727255	38.6103710882086	9.12014739408858e-05	0.0107762839987629	chr1	36314660	36315660	chr1:36314660-36315660	1865.629242	1416.915218	1968.25544	745.483162	784.701798	955.823742	1713.553352	1713.651502	2038.979982
9276	7869	-0.67200881128361	5.76944004760318	38.7431718955436	8.99196007198889e-05	0.0107762839987629	chr5	30232270	30233270	chr5:30232270-30233270	2109.40387	1659.07887	1909.887222	3233.314762	2906.435684	3054.322166	1718.324744	1805.160836	1951.96155
8967	7590	-0.499727644293444	6.17621788662749	38.1828708114019	9.54791102006464e-05	0.0108977235387836	chr4	137861790	137862790	chr4:137861790-137862790	2885.894511	2292.827435	2974.869759	3779.771849	3856.777192	4027.213685	2242.122172	2271.616626	2685.06463
10846	9281	1.00986676894585	5.69181701101681	38.2382157808317	9.49119926163421e-05	0.0108977235387836	chr7	19576940	19577940	chr7:19576940-19577940	2291.673788	2127.949658	3192.07637	1283.61715	1284.003288	1237.899484	2020.772486	2244.19839	3706.640098
11	10006	0.828991405053034	6.19874204948611	37.9341627466731	9.80782197878507e-05	0.0110352999704283	chr8	3495810	3496810	chr8:3495810-3496810	4373.208522	3221.121439	3500.663164	2169.528928	2059.470326	2126.797134	3096.991298	3529.094574	3119.561978
8197	6898	2.35165028125229	4.01780277445163	37.8870329821951	9.85802436801703e-05	0.0110352999704283	chr3	133517030	133518030	chr3:133517030-133518030	1390.893448	888.792134	716.207507	192.438562	189.174543	219.64181	681.223392	940.109277	727.738555
709	10635	-1.23440834300294	5.96313691160921	38.0905187003614	0.00010097043166201	0.0110896015604634	chr8	121083530	121084530	chr8:121083530-121084530	2062.314277	1608.41411	1667.802154	4703.476433	4177.927406	3928.397306	1769.84453	1988.521673	1324.652026
7852	6587	0.487872573354908	6.43093527546616	37.7320507795077	0.000100252930991113	0.0110896015604634	chr3	65658810	65659810	chr3:65658810-65659810	4259.489407	3264.916946	4436.947894	3006.549422	2911.500756	2704.872114	3553.047614	3616.833312	4413.816464
10333	882	0.559185075126978	6.16785590392994	37.2288379511952	0.000105923190206229	0.0115248390689806	chr10	75935500	75936500	chr10:75935500-75936500	3370.561938	2686.128036	3836.040502	2456.280116	2239.11122	2083.227258	3056.919198	3120.902926	3980.80826
522	10467	-0.646893059908372	5.7188311891227	36.9697201506502	0.000108992434517292	0.0117489807652807	chr8	94532710	94533710	chr8:94532710-94533710	1858.58213	1706.31019	2180.199836	3280.124086	3142.681256	2690.049732	1425.417678	1604.663548	1808.619116
11626	9984	1.13342370905048	5.07288399774108	36.4317578597498	0.000115711426871067	0.0123588296480088	chr7	143007570	143008570	chr7:143007570-143008570	1852.175508	1781.878728	1636.704374	891.112122	857.392632	711.028194	1502.698514	1498.759472	1715.63938
