regionID	logFC	logCPM	F	PValue	FDR	V1	V2	V3	V4	DMSO1	DMSO2	DMSO3	PDsiNanog1	PDsiNanog2	PDsiNanog3	t2i1	t2i2	t2i3
1289	11157	-0.67261791005515	6.02737220307988	47.0578572073005	3.97653623930417e-05	0.00713819740756951	chr9	99629190	99630190	chr9:99629190-99630190	2394.501398	1978.529458	2910.760527	3492.326911	3590.74061	3548.403064	2080.879363	2116.702366	2259.506075
2511	178	0.644516994482385	6.27570446054795	47.33309609882	3.878767779379e-05	0.00713819740756951	chr1	63199950	63200950	chr1:63199950-63200950	3518.554277	3047.656548	4394.846885	2296.434368	2464.929275	2347.786082	3055.010572	3415.65082	4404.875847
540	10483	-0.558808360686339	6.12915459940979	46.0659259740585	4.35423523533305e-05	0.00719130095377008	chr8	95677730	95678730	chr8:95677730-95678730	2491.563154	2440.529236	2956.211352	3873.389883	3643.47187	3477.435216	2182.968048	2459.09035	2595.95994
1199	11076	1.9244367611338	5.05373424751896	46.1498077036224	4.32068042694997e-05	0.00719130095377008	chr9	78367690	78368690	chr9:78367690-78368690	1372.634605	1329.324292	2641.883986	490.284506	515.68697	497.67496	1432.095336	1438.096785	2804.864046
3694	2844	0.489622946788	6.64448608021053	46.5144636561718	4.17835692420117e-05	0.00719130095377008	chr13	66440660	66441660	chr13:66440660-66441660	4692.263048	4714.468094	5172.770422	3141.429528	3073.864614	3341.788786	4018.647668	4024.343024	5028.61008
4240	3335	0.468579165926064	6.61709298725858	45.1511486196369	4.74118866061335e-05	0.00719130095377008	chr14	70350790	70351790	chr14:70350790-70351790	4507.108921	3796.474742	4785.7222	3474.990542	3308.02253	3222.759455	3965.215751	4612.46535	4862.319085
4329	3415	2.27940448572123	4.47497571072032	46.2690235605857	4.27352180910731e-05	0.00719130095377008	chr14	106105970	106106970	chr14:106105970-106106970	1506.533846	1306.997336	920.018359	255.54457	292.848128	228.62522	1169.719768	1444.265548	996.543165
4528	3595	0.563102454139613	6.39956366492812	44.9799959691023	4.81808516057436e-05	0.00719130095377008	chr15	61984820	61985820	chr15:61984820-61985820	4177.16442	3574.062592	4213.04363	2743.37638	2535.833414	2699.481878	3179.042814	3640.481582	4721.064592
5547	4511	0.954231622743975	5.77405567867992	45.2769197973096	4.68561636775204e-05	0.00719130095377008	chr17	31211210	31212210	chr17:31211210-31212210	2759.682999	2492.912866	2776.321227	1349.844868	1244.977518	1661.910052	2467.288381	2886.131797	2612.052132
7981	6702	-0.634271551737407	5.77673937086164	45.4115655190689	4.62698433832389e-05	0.00719130095377008	chr3	92080425	92081425	chr3:92080425-92081425	1938.825919	1793.041575	1997.918278	3010.884197	2970.189301	3071.390548	1643.904891	1836.520864	2208.249846
8517	7185	-0.485526064198971	6.66473196125148	45.0616540468302	4.7812126429873e-05	0.00719130095377008	chr4	58552840	58553840	chr4:58552840-58553840	3577.49761	3220.263028	4172.855456	5347.712592	5010.891216	5534.611544	3324.065354	3757.00993	3929.551536
10181	8683	1.5118453809467	5.47748771300903	45.0960808990395	4.76576851465615e-05	0.00719130095377008	chr6	48621970	48622970	chr6:48621970-48622970	2876.925758	1944.180161	2207.948706	724.332094	879.735782	908.211958	2110.45707	2835.065708	1928.41843
10213	8711	-0.845770497176996	5.70462435216535	45.1694971805075	4.73303236613683e-05	0.00719130095377008	chr6	52260010	52261010	chr6:52260010-52261010	2141.437054	1493.772265	1854.868626	3149.40501	3110.505984	2825.697275	1563.760635	1578.273294	1756.765419
10333	882	0.620725633416697	6.16785590392994	45.8228356473395	4.45325345153307e-05	0.00719130095377008	chr10	75935500	75936500	chr10:75935500-75936500	3370.561938	2686.128036	3836.040502	2456.280116	2239.11122	2083.227258	3056.919198	3120.902926	3980.80826
10365	8849	-0.890719501802409	5.73762049062927	46.3085185392532	4.25803462854657e-05	0.00719130095377008	chr6	86195030	86196030	chr6:86195030-86196030	2090.824911	1816.228907	1777.841056	3370.96967	2901.074065	3058.813911	1567.577978	1655.387818	1634.581038
8644	73	1.17633116657548	5.15069607727255	44.7125174083261	4.94127028718625e-05	0.00728180616245852	chr1	36314660	36315660	chr1:36314660-36315660	1865.629242	1416.915218	1968.25544	745.483162	784.701798	955.823742	1713.553352	1713.651502	2038.979982
836	1075	0.578311971899338	6.3177890968213	44.3788859923651	5.10024567364095e-05	0.00742195041774163	chr10	99262700	99263700	chr10:99262700-99263700	3968.946714	3057.102954	4103.962748	2567.928074	2425.009604	2586.292654	3614.10986	3401.255384	3951.6027
1407	11263	4.45540911527864	3.94640169508416	44.1893116972875	5.19330427252959e-05	0.00742195041774163	chr9	110945655	110946655	chr9:110945655-110946655	683.273978	478.316207	1762.770926	56.69136	34.259938	37.280731	428.865187	573.21639	1884.163914
8427	7103	-0.57005846376462	5.90362344715023	44.1204216351101	5.22762355484293e-05	0.00742195041774163	chr4	43058590	43059590	chr4:43058590-43059590	2223.122848	2123.656322	2684.94175	3187.892762	3102.46288	2972.125344	1801.33009	1967.615524	2303.910146
10846	9281	1.08263407690218	5.69181701101681	43.8378871309744	5.37124480651254e-05	0.00753397976354445	chr7	19576940	19577940	chr7:19576940-19577940	2291.673788	2127.949658	3192.07637	1283.61715	1284.003288	1237.899484	2020.772486	2244.19839	3706.640098
7164	5968	0.410958438256571	6.95811038744789	43.6565153631282	5.46593220411277e-05	0.00757552175241439	chr2	102450635	102451635	chr2:102450635-102451635	5262.778721	5109.483738	5986.100651	4221.340071	4367.250248	4453.920164	4964.154524	5485.228047	6447.579746
4108	3216	2.31805423170037	5.03761672820267	43.6961500766391	5.53853133749287e-05	0.00758583315659906	chr14	54413495	54414495	chr14:54413495-54414495	1509.737248	1140.831421	2916.979905	394.585803	350.941185	405.371581	1228.396318	1454.890408	3069.198225
174	10153	0.440976361229235	7.04420935338465	42.9662707671873	5.84504040539714e-05	0.0079125535348411	chr8	36613250	36614250	chr8:36613250-36614250	5679.533013	5606.693092	6043.510074	4590.787391	4556.574483	4532.52402	5582.409244	5444.270269	7076.231153
7607	6366	-0.600553403570506	6.621698784834	42.1879964198074	6.31091333277981e-05	0.00834905147957074	chr2	172939845	172940845	chr2:172939845-172940845	3863.556851	3195.359413	3629.838203	5133.776412	5382.388335	5360.110254	3418.043966	3274.789232	3419.210297
9276	7869	-0.702144560691975	5.76944004760318	42.2476392906245	6.27367585649823e-05	0.00834905147957074	chr5	30232270	30233270	chr5:30232270-30233270	2109.40387	1659.07887	1909.887222	3233.314762	2906.435684	3054.322166	1718.324744	1805.160836	1951.96155
218	10193	0.436914268382915	7.28915885264095	41.892802767678	6.4991560372144e-05	0.00845855595859464	chr8	54077060	54078060	chr8:54077060-54078060	7135.776	6126.22858	7580.224584	5859.147978	5276.03338	5023.46196	6203.523026	6707.918	8428.301226
4530	3597	1.80137687352405	5.10525416687423	41.8316370258088	6.53899704753065e-05	0.00845855595859464	chr15	62037350	62038350	chr15:62037350-62038350	1367.508744	1498.494991	2643.797358	497.913038	575.567056	593.346892	1298.522532	1654.017122	2831.982874
6920	5748	-1.9626143383554	5.0557701185021	41.6743781925489	6.64277868184513e-05	0.00849837685868582	chr2	33640480	33641480	chr2:33640480-33641480	1078.246574	781.450356	588.467584	2690.326808	2826.595652	2474.900166	719.387114	732.071922	500.05961
1933	1259	0.602101735012463	5.84824487709338	41.2625046754673	6.92407464972601e-05	0.00866775022280755	chr11	9118130	9119130	chr11:9118130-9119130	2825.672038	2427.649158	2874.877974	1830.073844	1654.904776	1884.24756	2347.07327	2577.332624	3010.490124
11002	9421	0.883022318620983	5.59721505680006	41.3456990711992	6.86612403836861e-05	0.00866775022280755	chr7	34546400	34547400	chr7:34546400-34547400	2449.27892	1981.9645	2233.30555	1269.054862	1518.758964	1258.560984	2347.072664	2427.90173	2437.120646
7161	5965	-1.30914456580087	5.50112830592097	41.0576948741867	7.06925130900326e-05	0.0087553429510017	chr2	101796310	101797310	chr2:101796310-101797310	1663.17763	1109.487706	1053.977956	2989.212696	3181.111607	3228.59822	1143.958519	1349.672292	1162.832318
4531	3598	2.03552374427786	4.89016503766401	40.7408139904647	7.30111388360924e-05	0.00885412164926862	chr15	62038990	62039990	chr15:62038990-62039990	1409.472648	1256.332136	2395.014256	319.690884	425.419278	456.35184	1069.539424	1322.596944	2538.741604
8272	6965	0.78779006167258	6.01598663511509	40.806527508761	7.25229199453676e-05	0.00885412164926862	chr3	157924550	157925550	chr3:157924550-157925550	3338.528844	2748.816432	2959.081726	1971.888958	1682.015344	1939.943812	3026.388818	3245.999944	3035.821436
3325	2511	-0.555179190321369	6.113578662413	40.3204650028378	7.62288863945997e-05	0.00887456695405929	chr12	108422680	108423680	chr12:108422680-108423680	2545.37953	2060.96792	2659.10689	3821.032942	3854.99011	3518.75916	2280.28544	2505.015864	2594.470224
8564	7227	0.57800894712351	6.21082939412795	40.3343809803487	7.61196775167793e-05	0.00887456695405929	chr4	82512645	82513645	chr4:82512645-82513645	3511.669005	2957.489055	4169.02822	2338.735953	2115.17932	2468.387288	2960.555317	3369.039875	3717.667156
9523	8090	-0.804788747583624	5.79174322610144	40.3873223694178	7.570591499832e-05	0.00887456695405929	chr5	96374060	96375060	chr5:96374060-96375060	2123.818574	1822.238442	1837.16655	3345.311272	3044.66684	3172.004096	1490.295838	1935.056428	1885.802586
11388	977	-0.675124596959761	5.64664439184153	40.3880267912959	7.57004277709741e-05	0.00887456695405929	chr10	81232760	81233760	chr10:81232760-81233760	1959.807844	1901.243092	2244.78631	2781.518324	2556.090056	2492.865444	1373.896404	1633.453062	1758.851158
2896	2125	0.636979163975332	6.0709375421033	40.0484775339802	7.84014975232426e-05	0.00894853170750579	chr12	3891260	3892260	chr12:3891260-3892260	3288.55619	2564.188162	3834.128398	2158.086416	2035.339042	1932.307666	2639.025134	2943.368	3724.521404
9629	8186	0.985367105146517	5.37821473937478	40.1397166423064	7.76645265311845e-05	0.00894853170750579	chr5	113323820	113324820	chr5:113323820-113324820	2132.147522	1726.06086	2443.813368	1126.199336	877.650602	1135.490424	1721.186676	1878.848058	2480.033936
2274	1566	-0.454122232396235	6.49942684577652	39.7932284424678	8.05081293048376e-05	0.0090997635084167	chr11	69837500	69838500	chr11:69837500-69838500	3243.709402	2950.618794	3748.01081	4715.611984	4895.300988	4337.1376	2944.33579	3074.290802	3915.842632
10415	8894	-0.380420025351859	7.03562368234792	39.6452302393984	8.17606202376341e-05	0.00915247250775515	chr6	90988410	90989410	chr6:90988410-90989410	5358.238793	4637.177166	5764.588623	6484.660599	6225.182877	6308.073678	4427.00012	4696.09199	5035.762018
709	10635	-1.26362918138038	5.96313691160921	39.8389571309305	8.40271789463247e-05	0.00925881489086778	chr8	121083530	121084530	chr8:121083530-121084530	2062.314277	1608.41411	1667.802154	4703.476433	4177.927406	3928.397306	1769.84453	1988.521673	1324.652026
7927	6654	-0.419093249992608	6.59416809055981	39.3531943054919	8.43011835107357e-05	0.00925881489086778	chr3	88620750	88621750	chr3:88620750-88621750	3671.995897	3359.378978	3830.779276	4771.784324	4829.760563	4971.808033	3088.403612	3531.835898	3991.239319
7510	6279	-0.477780621835686	6.25237006880056	38.9896413115148	8.75971986736022e-05	0.00949620096595033	chr2	158375320	158376320	chr2:158375320-158376320	2918.24912	2534.990622	3105.95944	3816.872506	3880.014712	4017.332824	2379.51116	2781.599452	3020.026422
7612	6370	1.12655446211466	5.31734435824024	38.9362707426986	8.80939447107573e-05	0.00949620096595033	chr2	173290600	173291600	chr2:173290600-173291600	1867.550798	1732.930684	2882.054802	1015.93738	784.702008	890.245972	1879.56638	1777.400028	2027.6557
